"","종목코드","종목명","현재가","전일비","등락률","액면가","시가총액","상장주식수","외국인비율","거래량","PER","ROE","market"
"2639","086250","화신테크","4,300","50","-1.15%","500","426","9,906",0.54,"65,788","-42.57","-3.49","코스닥"
"2640","054630","에이디칩스","1,680","10","-0.59%","500","426","25,352",2.43,"275,581","54.19","2.30","코스닥"
"2641","080530","코디","3,590","0","0.00%","500","426","11,862",0.83,"0","-1.58","-66.76","코스닥"
"2642","007770","한일화학","12,100","400","+3.42%","500","425","3,510",0.05,"10,259","12.71","3.74","코스닥"
"2643","086060","진바이오텍","4,930","70","-1.40%","500","424","8,611",3.69,"61,165","20.29","5.26","코스닥"
"2644","035460","기산텔레콤","2,910","25","-0.85%","500","424","14,577",3.6,"39,792","-8.90","-13.79","코스닥"
"2645","096040","이트론","176","1","-0.56%","200","422","239,950",3.26,"958,764","-17.60","-3.76","코스닥"
"2646","139050","데일리블록체인","1,375","25","-1.79%","500","422","30,702",1.92,"242,890","-3.20","-31.99","코스닥"
"2647","054940","엑사이엔씨","1,270","20","+1.60%","500","421","33,174",3.48,"53,417","-9.55","-7.49","코스닥"
"2648","023440","제일제강","1,615","15","-0.92%","500","420","26,032",4.24,"203,086","25.63","2.81","코스닥"
"2649","065420","에스아이리소스","687","7","+1.03%","100","420","61,162",10.4,"144,992","-27.48","-6.91","코스닥"
"2650","119500","포메탈","3,540","115","+3.36%","500","419","11,847",1.49,"73,183","17.27","5.99","코스닥"
"2651","002290","삼일기업공사","3,380","50","-1.46%","500","419","12,400",2.12,"35,902","15.79","4.95","코스닥"
"2652","016920","카스","1,935","20","+1.04%","500","416","21,474",1.27,"2,534,819","18.97","5.44","코스닥"
"2653","054040","한국컴퓨터","2,585","10","-0.39%","500","415","16,071",1.74,"17,353","-1,292.50","-0.03","코스닥"
"2654","012620","원일특강","9,440","130","+1.40%","500","415","4,400",0.8,"3,460","5.77","7.22","코스닥"
"2655","068940","아이씨케이","1,320","5","-0.38%","200","412","31,180",0.66,"156,930","-4.23","-42.83","코스닥"
"2656","060900","퍼시픽바이오","804","3","-0.37%","100","411","51,110",1.07,"116,668","-7.96","-61.44","코스닥"
"2657","175140","인포마크","11,300","300","+2.73%","500","410","3,628",0.48,"15,098","-5.63","N/A","코스닥"
"2658","064480","브리지텍","3,430","0","0.00%","500","410","11,952",3.01,"15,939","-11.28","-7.89","코스닥"
"2659","215100","로보로보","2,300","45","+2.00%","100","409","17,798",9,"314,816","-33.82","-6.15","코스닥"
"2660","225590","패션플랫폼","1,620","80","+5.19%","100","408","25,190",0.42,"3,607,664","9.00","26.69","코스닥"
"2661","256940","케이피에스","9,530","100","+1.06%","500","408","4,279",0.18,"12,463","15.22","13.71","코스닥"
"2662","051380","피씨디렉트","5,000","40","+0.81%","500","406","8,115",0.16,"23,267","12.56","10.55","코스닥"
"2663","032080","아즈텍WB","1,935","50","-2.52%","500","405","20,917",1.61,"54,676","-107.50","-0.42","코스닥"
"2664","032580","피델릭스","1,870","0","0.00%","500","404","21,620",26.98,"95,052","77.92","2.03","코스닥"
"2665","019540","일지테크","2,990","40","-1.32%","500","404","13,514",0.65,"52,795","4.95","6.48","코스닥"
"2666","066310","큐에스아이","4,880","20","+0.41%","500","404","8,278",1.03,"20,730","53.63","1.43","코스닥"
"2667","038950","파인디지털","3,925","70","+1.82%","500","401","10,211",0.99,"13,326","-8.74","-5.12","코스닥"
"2668","025880","케이씨피드","2,395","40","-1.64%","500","400","16,716",13.61,"88,012","5.76","12.25","코스닥"
"2669","263540","샘코","5,020","180","+3.72%","500","398","7,937",5.12,"51,621","44.82","2.42","코스닥"
"2670","205500","액션스퀘어","1,495","15","+1.01%","500","396","26,485",0.74,"58,168","-3.04","N/A","코스닥"
"2671","038010","제일테크노스","4,395","15","-0.34%","500","396","9,000",3.4,"26,357","11.13","5.19","코스닥"
"2672","226400","오스테오닉","4,670","10","-0.21%","500","395","8,458",1.17,"22,279","-6.61","-44.44","코스닥"
"2674","043590","크로바하이텍","1,685","35","-2.03%","500","393","23,300",1.66,"311,034","-29.56","-2.69","코스닥"
"2675","110020","전진바이오팜","8,300","140","+1.72%","500","393","4,733",0,"21,584","-10.71","-242.10","코스닥"
"2676","131220","대한과학","5,230","10","+0.19%","500","390","7,454",1.64,"28,325","36.83","4.30","코스닥"
"2677","051780","큐로홀딩스","614","5","-0.81%","500","389","63,416",2.07,"106,682","-1.40","-67.56","코스닥"
"2678","089150","케이씨티","2,270","10","-0.44%","500","389","17,150",1.32,"28,745","19.08","5.12","코스닥"
"2679","044180","KD건설","99","1","-1.00%","100","388","391,767",2.78,"6,409,388","-1.77","-42.05","코스닥"
"2680","069140","누리플랜","8,110","1,870","+29.97%","500","385","4,751",1.04,"2,144,034","1,351.67","N/A","코스닥"
"2681","062860","티엘아이","3,885","35","+0.91%","500","384","9,873",0.75,"13,142","-10.22","-3.84","코스닥"
"2682","048830","엔피케이","2,040","20","-0.97%","500","382","18,724",38.51,"80,259","16.86","4.94","코스닥"
"2683","050760","에스폴리텍","2,330","20","+0.87%","500","381","16,335",1.41,"300,898","-12.46","-6.54","코스닥"
"2684","038110","에코플라스틱","1,480","5","-0.34%","500","380","25,669",1.69,"69,760","-3.72","-7.18","코스닥"
"2685","053160","프리엠스","6,330","0","0.00%","500","380","6,000",1.85,"12,991","33.32","2.66","코스닥"
"2686","227950","마이크로텍","1,995","5","-0.25%","100","379","19,001",0.85,"32,589","23.20","21.60","코스닥"
"2687","123260","화텍파워","1,575","10","+0.64%","500","378","24,015",0.74,"383,675","-2.04","-38.44","코스닥"
"2688","263020","디케이앤디","4,875","45","+0.93%","500","374","7,681",1.06,"128,825","16.87","4.80","코스닥"
"2689","045300","성우테크론","4,130","5","-0.12%","500","374","9,054",0.84,"16,580","6.57","14.84","코스닥"
"2690","150900","파수닷컴","3,915","10","-0.25%","500","374","9,546",2.19,"25,940","57.57","4.01","코스닥"
"2691","024850","피에스엠씨","964","1","+0.10%","500","373","38,726",4.96,"130,736","64.27","3.06","코스닥"
"2692","206400","엔터메이트","818","12","-1.45%","100","372","45,436",0,"133,427","-2.44","-81.35","코스닥"
"2693","032860","GMR 머티리얼즈","550","13","-2.31%","500","372","67,559",2.72,"742,888","137.50","1.08","코스닥"
"2694","215090","한컴유니맥스","2,040","90","-4.23%","100","370","18,152",0.21,"249,558","52.31","9.50","코스닥"
"2695","033110","이디","415","15","-3.49%","500","369","88,909",0.35,"808,380","-0.31","-262.74","코스닥"
"2696","082850","우리이티아이","888","35","+4.10%","500","369","41,519",0.64,"41,920","-2.96","-9.63","코스닥"
"2697","134580","디엠티","3,260","50","-1.51%","500","367","11,250",7.88,"67,044","-3.50","-33.25","코스닥"
"2698","032280","삼일","2,255","25","+1.12%","1,000","366","16,214",3.87,"60,961","18.48","3.29","코스닥"
"2699","056000","신스타임즈","2,595","45","+1.76%","500","364","14,017",0.12,"12,742","199.62","N/A","코스닥"
"2700","073540","에프알텍","3,185","80","+2.58%","500","363","11,400",1.48,"70,119","-13.33","-7.60","코스닥"
"2701","043260","성호전자","1,035","94","+9.99%","500","362","35,008",2.31,"10,441,589","60.88","1.21","코스닥"
"2702","014940","오리엔탈정공","795","0","0.00%","500","362","45,574",0.3,"43,438","-29.44","-9.38","코스닥"
"2703","066790","씨씨에스","423","0","0.00%","500","362","85,564",1.93,"0","-4.70","-21.06","코스닥"
"2704","070590","한솔인티큐브","2,600","30","-1.14%","500","361","13,880",0,"50,935","8.64","16.39","코스닥"
"2705","115530","씨엔플러스","839","0","0.00%","100","358","42,682",0.35,"0","-69.92","-2.50","코스닥"
"2706","072950","빛샘전자","5,940","10","-0.17%","500","356","6,000",5.55,"33,056","10.15","6.76","코스닥"
"2707","033050","제이엠아이","1,085","5","-0.46%","1,000","353","32,579",1.93,"49,826","67.81","1.10","코스닥"
"2708","122800","썬텍","1,000","0","0.00%","100","352","35,153",0.76,"0","-1.89","-64.15","코스닥"
"2709","197140","디지캡","5,050","20","-0.39%","500","349","6,907",0.44,"366,958","15.21","16.00","코스닥"
"2710","101670","코리아에스이","1,840","15","-0.81%","200","348","18,900",28.7,"72,508","9.06","N/A","코스닥"
"2711","070300","한솔시큐어","4,700","50","-1.05%","500","346","7,366",16.59,"3,624","6.23","26.07","코스닥"
"2712","115570","스타플렉스","5,360","90","+1.71%","500","346","6,454",0.07,"11,185","-5.23","-9.45","코스닥"
"2713","035200","프럼파스트","3,550","0","0.00%","500","345","9,731",4.23,"57,982","7.80","13.90","코스닥"
"2714","141070","맥스로텍","1,385","35","+2.59%","500","344","24,866",2.36,"345,880","-15.56","-6.67","코스닥"
"2715","191410","육일씨엔에쓰","3,675","105","+2.94%","500","344","9,363",0.4,"14,276","2.30","59.74","코스닥"
"2716","067010","이씨에스","4,580","5","+0.11%","500","344","7,500",0.74,"6,698","11.65","6.97","코스닥"
"2717","008830","대동기어","38,200","1,000","-2.55%","5,000","343","899",0.08,"5,602","477.50","0.12","코스닥"
"2718","023790","동일철강","4,645","105","+2.31%","500","341","7,345",0.04,"4,562","-8.71","-9.00","코스닥"
"2719","187270","신화콘텍","3,335","40","+1.21%","500","338","10,144",0.75,"18,240","5.14","13.55","코스닥"
"2720","100030","모바일리더","10,300","50","-0.48%","500","338","3,284",1.37,"4,723","36.92","3.09","코스닥"
"2721","258610","이더블유케이","4,515","15","+0.33%","500","333","7,381",1.55,"9,063","38.92","4.30","코스닥"
"2722","052600","한네트","2,860","20","+0.70%","500","331","11,564",2.81,"28,845","23.64","3.77","코스닥"
"2723","076610","해성옵틱스","1,975","55","-2.71%","500","329","16,675",3.21,"81,751","-2.98","-20.23","코스닥"
"2724","130500","GH신소재","2,980","5","+0.17%","500","328","11,000",1.22,"53,977","12.84","5.95","코스닥"
"2725","051980","중앙리빙테크","1,020","15","+1.49%","500","328","32,117",1.28,"563,362","60","2.66","코스닥"
"2726","078350","한양디지텍","3,245","45","+1.41%","500","324","10,000",2.63,"26,113","-14.95","-5.23","코스닥"
"2727","094860","코닉글로리","677","1","-0.15%","100","323","47,653",0.4,"8,737,567","225.67","N/A","코스닥"
"2728","093640","다믈멀티미디어","4,060","60","+1.50%","500","323","7,945",2.63,"27,221","-6.38","-68.40","코스닥"
"2729","011080","형지I&C","827","4","+0.49%","500","322","38,956",0.76,"110,861","-1.24","-65.59","코스닥"
"2730","079170","한창산업","6,150","40","-0.65%","500","320","5,200",7.13,"3,050","26.51","2.34","코스닥"
"2731","170790","파이오링크","4,650","15","+0.32%","500","319","6,856",0.39,"5,364","-13.03","-7.00","코스닥"
"2732","060380","동양에스텍","3,165","40","-1.25%","500","316","10,000",1.69,"45,165","9.98","6.16","코스닥"
"2734","178780","유테크","1,805","410","+29.39%","500","314","17,384",0.79,"5,457,921","-1.24","-69.83","코스닥"
"2735","196700","웹스","2,285","55","-2.35%","500","313","13,698",3.71,"202,180","-40.09","-1.96","코스닥"
"2736","227100","디자인","11,750","100","+0.86%","500","313","2,661",0.97,"27,844","11.89","33.20","코스닥"
"2737","017680","데코앤이","267","3","-1.11%","500","312","116,685",2.76,"2,124,183","-0.94","-67.27","코스닥"
"2738","066410","버킷스튜디오","2,315","10","-0.43%","500","311","13,447",4.34,"77,578","39.91","3.78","코스닥"
"2739","044780","에이치케이","1,670","30","+1.83%","500","309","18,506",1.88,"3,517,916","92.78","0.72","코스닥"
"2740","009620","삼보산업","7,490","290","-3.73%","500","309","4,125",0.5,"59,005","-2.03","-40.14","코스닥"
"2741","018620","우진비앤지","1,900","140","-6.86%","500","308","16,217",2.25,"2,090,561","-6.96","-18.55","코스닥"
"2742","058450","일야","1,925","15","+0.79%","500","306","15,900",0.25,"644,825","-5.25","-20.51","코스닥"
"2743","099410","동방선기","2,220","20","+0.91%","500","301","13,541",0,"133,568","-8.16","-10.85","코스닥"
"2744","036620","버추얼텍","755","5","+0.67%","500","298","39,456",0,"907,779","-5.85","-27.86","코스닥"
"2745","130740","티피씨글로벌","3,135","25","+0.80%","500","296","9,450",1.2,"93,638","19.59","2.80","코스닥"
"2746","082660","삼우엠스","698","14","+2.05%","500","294","42,097",0.35,"466,466","-0.7","-45.34","코스닥"
"2747","073190","듀오백","2,440","25","-1.01%","500","292","11,968",0.76,"440,061","22.18","4.05","코스닥"
"2748","219130","타이거일렉","4,620","20","+0.43%","500","292","6,314",1.51,"5,245","7.74","10.02","코스닥"
"2749","077280","한컴지엠디","2,475","10","-0.40%","500","291","11,766",0.56,"42,263","23.35","2.88","코스닥"
"2750","115610","이미지스","3,795","40","-1.04%","500","291","7,669",2.01,"24,318","-5.7","-17.52","코스닥"
"2751","153460","네이블","4,435","85","+1.95%","500","290","6,530",0.2,"46,927","-4.57","-21.21","코스닥"
"2752","089790","제이티","2,880","5","+0.17%","500","288","10,017",1.2,"40,127","-120","-1.20","코스닥"
"2753","058420","제이웨이","1,550","30","-1.90%","500","287","18,534",1.25,"29,965","-4.77","-44.36","코스닥"
"2754","067730","로지시스","3,040","10","+0.33%","500","284","9,341",2.2,"5,098","42.82","4.08","코스닥"
"2755","039740","한국정보공학","3,525","45","+1.29%","500","283","8,018",0.35,"42,322","-33.25","-1.71","코스닥"
"2756","037400","우리조명","1,120","10","+0.90%","500","279","24,923",1.04,"64,274","-5.14","-6.67","코스닥"
"2757","064520","바른전자","418","0","0.00%","500","278","66,420",3.51,"0","-1.15","-45.04","코스닥"
"2758","143540","영우디에스피","919","3","-0.33%","500","277","30,194",1.84,"992,966","-4.76","-7.87","코스닥"
"2759","105330","케이엔더블유","4,865","15","+0.31%","500","275","5,661",0.51,"16,490","-14.65","-4.79","코스닥"
"2760","091440","텔레필드","3,000","50","-1.64%","500","273","9,097",2.59,"53,898","40","2.11","코스닥"
"2761","106520","디지탈옵틱","530","0","0.00%","500","272","51,231",6.47,"0","-0.56","-39.66","코스닥"
"2762","131760","파인텍","2,325","70","+3.10%","500","268","11,514",2.6,"314,316","-1.02","-50.44","코스닥"
"2763","024940","PN풍년","2,590","5","-0.19%","500","259","10,000",0.31,"11,166","18.11","4.55","코스닥"
"2764","121850","코이즈","2,450","10","-0.41%","500","258","10,533",1.93,"42,889","-2.64","-36.26","코스닥"
"2765","043360","디지아이","2,845","0","0.00%","500","256","9,000",0.58,"20,029","47.42","1.11","코스닥"
"2766","020400","대동금속","52,700","700","+1.35%","5,000","253","480",0.15,"1,538","30.22","3.10","코스닥"
"2767","052770","와이디온라인","805","0","0.00%","500","253","31,423",0.97,"0","-0.89","-463.17","코스닥"
"2768","023770","플레이위드","6,900","60","+0.88%","500","253","3,660",0.22,"1,748","-7.53","-28.87","코스닥"
"2769","045340","토탈소프트","2,945","85","-2.81%","500","252","8,558",1.28,"79,724","77.5","5.38","코스닥"
"2770","090150","광진윈텍","2,595","10","+0.39%","500","251","9,658",2.6,"13,684","-8.4","-7.21","코스닥"
"2771","067770","세진티에스","2,970","30","-1.00%","500","249","8,397",0.27,"98,372","-10.14","-5.71","코스닥"
"2772","054410","케이피티유","4,925","35","+0.72%","500","249","5,060",0.19,"4,175","6.07","N/A","코스닥"
"2773","054220","비츠로시스","472","27","-5.41%","500","245","51,845",4.2,"3,362,593","-0.95","-36.40","코스닥"
"2774","098660","에스티오","2,845","0","0.00%","500","241","8,455",0.09,"3,857","-177.81","-0.40","코스닥"
"2775","123010","옵토팩","4,780","20","-0.42%","500","238","4,987",0.51,"38,198","-7.46","-28.41","코스닥"
"2776","007530","영신금속","1,815","25","-1.36%","500","233","12,833",1.83,"74,862","-0.88","-57.87","코스닥"
"2777","079810","디이엔티","2,590","15","+0.58%","500","233","8,980",0.32,"31,264","7.51","12.54","코스닥"
"2778","195440","퓨전데이타","774","1","-0.13%","500","231","29,863",1.46,"4,457,510","-2.35","-59.19","코스닥"
"2779","026910","광진실업","3,520","5","-0.14%","500","225","6,405",1.57,"18,138","41.41","1.89","코스닥"
"2780","080580","오킨스전자","3,635","50","-1.36%","500","225","6,200",0.23,"50,363","-22.16","-4.20","코스닥"
"2781","099520","ITX엠투엠","1,340","15","+1.13%","500","221","16,466",3.24,"81,643","-60.91","-2.14","코스닥"
"2782","134060","이퓨쳐","4,585","45","+0.99%","500","219","4,769",0.51,"47,735","-37.58","-3.47","코스닥"
"2783","058110","멕아이씨에스","4,050","185","+4.79%","500","217","5,362",0.43,"55,350","-11.16","-21.98","코스닥"
