"","US","EUROPE","JAPAN","EM","LONG_BOND","INT_BOND","US.REIT","GLOBAL.REIT","GOLD","COMMODITY"
"2015-11-12",-0.013960161,-0.015399707,-0.009698503,-0.00961176,0.004812808,0.000569484,-0.007186302,-0.008040709,0.000192623,-0.014372777
"2015-11-13",-0.011228174,-0.008551426,-0.004683841,-0.0138281,0.005713775,0.003795074,-0.010518594,-0.004814933,-0.002792489,-0.007639387
"2015-11-14",0,0,0,0,0,0,0,0,0,0
"2015-11-15",0,0,0,0,0,0,0,0,0,0
"2015-11-16",0.015207132,0.012569051,0.009625668,0.019392809,-0.000918769,0.001323355,0.011733892,0.013239563,0.001448436,0.004898208
"2015-11-17",-0.000729889,0.003166617,0.002330508,-0.002934032,0.001672191,-0.000283632,0.000546891,0.004772034,-0.013209912,-0.015321346
"2015-11-18",0.015866163,0.010190541,0.004861551,0.010821415,0.002088108,-0.000471849,0.010636091,0.007251376,0.000879422,0.004248125
"2015-11-19",-0.000862203,0.005765176,0,0.009015213,0.006665491,0.002172132,0.002832896,0.005711716,0.011031924,0
"2015-11-20",0.003648333,-0.007404654,0.004838031,0.010082522,-0.003062714,-0.001319738,0.010227061,0.004442873,-0.004538432,-0.001412429
"2015-11-21",0,0,0,0,0,0,0,0,0,0
"2015-11-22",0,0,0,0,0,0,0,0,0,0
"2015-11-23",-0.001151004,-0.006977333,-0.004814737,-0.009398323,0.003072123,0.001321482,0.001731616,-0.01056917,-0.008051217,0.007757919
"2015-11-24",0.001339705,-0.001696842,0.004838031,0.005177813,-8.27e-05,0.000943101,-0.004920159,-0.000744098,0.006649716,0.016098163
"2015-11-25",-0.000143275,0.005825351,-0.006280092,-0.007711289,0.002317217,0.000564926,0.003340828,0.00025018,-0.00466291,-0.001381302
"2015-11-26",0,0,0,0,0,0,0,0,0,0
"2015-11-27",0.001146364,0.004826344,-0.004845165,-0.021914827,-0.000990541,0.001034945,0.00799008,-0.004722797,-0.011809487,-0.01516644
"2015-11-28",0,0,0,0,0,0,0,0,0,0
"2015-11-29",0,0,0,0,0,0,0,0,0,0
"2015-11-30",-0.00415132,0,-0.00804403,0.001461942,0.003967887,0.000376683,-0.006341096,0.000499651,0.006617284,-0.006306127
"2015-12-01",0.009535666,0.006963928,0.015364917,0.007648123,0.013502921,0.005318648,0.01236456,0.018717218,0.003532182,0.011278866
"2015-12-02",-0.010210141,-0.011445254,-0.007986549,-0.01196775,0.000325403,-0.00280912,-0.018912353,-0.01420785,-0.015545561,-0.020908481
"2015-12-03",-0.013997948,-0.005068412,-0.009533898,-0.005610098,-0.027183064,-0.010516926,-0.014725978,-0.006711962,0.010626676,0.011384036
"2015-12-04",0.019502904,0.009941325,0.005561497,0.006827798,0.008784688,0.003701068,0.016712512,0.008508117,0.022209119,-0.001404314
"2015-12-05",0,0,0,0,0,0,0,0,0,0
"2015-12-06",0,0,0,0,0,0,0,0,0,0
"2015-12-07",-0.006058683,-0.006720186,-0.002339928,-0.01661944,0.009702615,0.003214674,-0.002672109,-0.008683085,-0.012978273,-0.028896741
"2015-12-08",-0.006724235,-0.015714115,-0.013006397,-0.011007867,0.00049288,0.000565478,-0.002413015,-0.01026147,0.00165579,-0.0050795
"2015-12-09",-0.007774517,-0.002209585,-0.011449557,-0.00818411,-0.001067084,0.001507088,-0.00617829,-0.002781329,-0.001944769,0.000731459
"2015-12-10",0.002580968,-0.00319899,0.009178322,-0.006766347,0.001314806,-0.002163179,-0.005676517,-0.003296466,-0.000876851,-0.003639854
"2015-12-11",-0.019381312,-0.01703666,-0.015591165,-0.02801409,0.015758728,0.008011688,-0.004620848,-0.016789865,0.005460751,-0.010248088
"2015-12-12",0,0,0,0,0,0,0,0,0,0
"2015-12-13",0,0,0,0,0,0,0,0,0,0
"2015-12-14",0.005056359,-0.001508561,0.009238891,0.016171493,-0.012927952,-0.007386975,0.003139832,0.004917099,-0.012801862,-0.006648249
"2015-12-15",0.010497963,0.009056772,-0.004141238,0.015274881,-0.005894704,-0.002543451,0.011026889,0.003347387,-0.00265252,-0.002230915
"2015-12-16",0.014627759,0.018450971,0.024731889,0.019684517,-0.002140671,-0.002644378,0.019657605,0.020786047,0.012115839,-0.004479359
"2015-12-17",-0.01523785,-0.014199866,-0.009611277,-0.012967176,0.011305535,0.004166469,-0.00488488,-0.014582267,-0.02189781,-0.010486221
"2015-12-18",-0.017813151,-0.012415058,-0.012723744,-0.003358467,0.005548917,0.003583384,-0.012739228,-0.002809184,0.015323383,0.004547197
"2015-12-19",0,0,0,0,0,0,0,0,0,0
"2015-12-20",0,0,0,0,0,0,0,0,0,0
"2015-12-21",0.008245036,0.004742419,0.003494976,0.007796756,-0.00024348,0.000469814,0.005108029,0.003601644,0.010878087,-0.004526614
"2015-12-22",0.009074191,0.007300832,0.007618633,0.00803147,-0.007224416,-0.002817563,0.004145219,0.0048745,-0.005235095,-0.004539529
"2015-12-23",0.012382932,0.019489324,0.01058544,0.014081301,-0.007521414,-0.002293484,0.011319785,0.009954014,-0.002923692,0.018248625
"2015-12-24",-0.001650229,0.001471547,-0.012184694,-0.003623769,0.005729542,0.001862906,0.000267641,0.001516751,0.00723292,0
"2015-12-25",0,0,0,0,0,0,0,0,0,0
"2015-12-26",0,0,0,0,0,0,0,0,0,0
"2015-12-27",0,0,0,0,0,0,0,0,0,0
"2015-12-28",-0.002284939,-0.004160144,0.000865614,-0.006952044,0.002954474,0.000189453,0.002934296,-0.006562635,-0.007569141,-0.014184451
"2015-12-29",0.010672128,0.008845102,0.014918919,0.0009075,-0.016613088,-0.005283624,0.010236263,0.010414145,-0.000684463,0.01666769
"2015-12-30",-0.007088058,-0.008037587,-0.005752024,-0.015543035,-0.000998512,0.000378831,-0.004474666,-0.007037858,-0.007632094,-0.009691736
"2015-12-31",-0.010003087,-0.01497985,-0.009856439,-0.003124794,0.004497796,0.001138076,-0.007534274,-0.00962014,0.0003944,0.005266768
"2016-01-01",0,0,0,0,0,0,0,0,0,0
"2016-01-02",0,0,0,0,0,0,0,0,0,0
"2016-01-03",0,0,0,0,0,0,0,0,0,0
"2016-01-04",-0.013983848,-0.014960446,-0.015581043,-0.027320421,0.007215346,0.004261424,-0.009723771,-0.008946487,0.014094224,-0.007483452
"2016-01-05",0.001695505,-0.006326583,0.012530226,0.002238882,-0.004034397,-0.000282489,0.016410153,0.001548049,0.002818544,-0.009801076
"2016-01-06",-0.012614136,-0.016810851,-0.01736865,-0.019157218,0.013475656,0.006037147,-0.003308262,-0.010043733,0.014440783,-0.016000494
"2016-01-07",-0.023991619,-0.018134291,-0.01524525,-0.030849926,0.001794319,0.002156347,-0.022305906,-0.022893495,0.014139677,-0.004641426
"2016-01-08",-0.010961081,-0.010028118,-0.021314786,-0.010717465,0.004478203,0.002526392,-0.011813889,-0.013579183,-0.004427697,-0.00466307
"2016-01-09",0,0,0,0,0,0,0,0,0,0
"2016-01-10",0,0,0,0,0,0,0,0,0,0
"2016-01-11",0.000974181,0.003464659,0.006877579,-0.000323927,-0.010943187,-0.003173329,0.003985555,0.003779806,-0.008894777,-0.027341864
"2016-01-12",0.008072534,0.007970434,-0.005236794,0.002016202,0.014424563,0.004494197,-0.006980409,0.004303511,-0.005060149,-0.006427572
"2016-01-13",-0.024944728,-0.017129846,-0.008697642,-0.010491898,0.009857203,0.003914704,-0.015162285,-0.010977343,0.004893964,-0.005658461
"2016-01-14",0.016417081,0.012871186,0.012468252,0.012999746,-0.009360585,-0.002042422,-0.001399611,0.008932867,-0.016233766,0.002437679
"2016-01-15",-0.02146604,-0.036793272,-0.028278221,-0.03964584,0.015603476,0.004651549,-0.01142313,-0.030050426,0.010289264,-0.021491419
"2016-01-16",0,0,0,0,0,0,0,0,0,0
"2016-01-17",0,0,0,0,0,0,0,0,0,0
"2016-01-18",0,0,0,0,0,0,0,0,0,0
"2016-01-19",0.001331121,0.00906984,0.008448721,0.014930387,-0.003117619,-0.001296443,0.003048519,0.005530887,-0.000960799,-0.007875272
"2016-01-20",-0.012815037,-0.020697759,-0.038166162,-0.021808687,0.010529756,0.00491377,-0.026572077,-0.022008333,0.013367955,-0.007514661
"2016-01-21",0.005601913,0.010844863,-0.003629325,0.003872472,-0.006788552,-0.002490446,0.006679071,0.004502044,0.001138844,0.013463391
"2016-01-22",0.020515158,0.02640911,0.045410393,0.034230928,-0.003815236,-0.002220567,0.027693601,0.022962975,-0.00464499,0.029900724
"2016-01-23",0,0,0,0,0,0,0,0,0,0
"2016-01-24",0,0,0,0,0,0,0,0,0,0
"2016-01-25",-0.015116326,-0.013402179,-0.021370499,-0.017237009,0.005425259,0.003337279,-0.009824778,-0.008488691,0.010285714,-0.021770386
"2016-01-26",0.013642777,0.02146422,0.013529551,0.014738937,0.000476041,0.000739042,0.021403418,0.016843309,0.011406486,0.019783046
"2016-01-27",-0.010882809,-0.008511341,0.000936768,-0.003413341,-0.000237478,0.000738496,-0.015542324,-0.007058365,0.003728213,0.012127614
"2016-01-28",0.005208824,0.002145371,0.001871783,0.015777009,0.001427781,0.001291659,-0.00662483,0.00710854,-0.0106788,0.01118132
"2016-01-29",0.024381827,0.016058752,0.02405418,0.032427003,0.00847655,0.005344956,0.021710875,0.028508253,0.003840811,0.00947344
"2016-01-30",0,0,0,0,0,0,0,0,0,0
"2016-01-31",0,0,0,0,0,0,0,0,0,0
"2016-02-01",-0.000365899,-0.001578772,-0.006157355,-0.009485095,-0.003061028,-0.002302438,0.00013858,0.007129898,0.010292737,-0.018776998
"2016-02-02",-0.018022184,-0.027442197,-0.010555301,-0.032375741,0.018552019,0.007083285,-0.010554012,-0.021232097,0.000370199,-0.017544993
"2016-02-03",0.005995258,0.015194648,-0.01229128,0.028347713,-0.008293433,-0.00109586,0.004912389,0.018210126,0.010731798,0.02516773
"2016-02-04",0.001568093,0.001336567,-0.002817563,0.007614213,0.004845831,0.002377453,0.001117969,0.002367879,0.01208238,-0.001588002
"2016-02-05",-0.019050161,-0.015214787,-0.016953143,-0.011509936,0.001166386,0.001277354,-0.022461102,-0.017057859,0.015827078,-0.006346044
"2016-02-06",0,0,0,0,0,0,0,0,0,0
"2016-02-07",0,0,0,0,0,0,0,0,0,0
"2016-02-08",-0.013461069,-0.023576381,-0.001916168,-0.013661299,0.021519481,0.007471688,-0.029399483,-0.014947458,0.013443732,-0.004785888
"2016-02-09",5.44e-05,-0.008882236,-0.019198464,-0.013850515,0.001064999,0.000180347,-0.016174444,-0.004066246,-0.002196258,-0.025661021
"2016-02-10",-0.000862943,0.004201719,-0.017616834,0.004111633,0.008812551,0.002984774,0.005231023,0.00027219,0.007747843,0.001642406
"2016-02-11",-0.013008018,-0.014220602,-0.01992528,-0.01670532,0.007003404,0.004597714,-0.014719658,-0.008432389,0.040181723,0.012326977
"2016-02-12",0.020616403,0.019517909,0.008640407,0.017320803,-0.016601719,-0.007628421,0.01297717,0.015087188,-0.005872709,0.014610603
"2016-02-13",0,0,0,0,0,0,0,0,0,0
"2016-02-14",0,0,0,0,0,0,0,0,0,0
"2016-02-15",0,0,0,0,0,0,0,0,0,0
"2016-02-16",0.0168784,0.016093629,0.036533132,0.022169897,-0.01057042,-0.002984084,0.019217216,0.02027315,-0.030331193,-0.011199261
"2016-02-17",0.016334899,0.020754296,0.008264463,0.019704433,-0.006148481,-0.002449443,0.009061221,0.012712763,0.006186286,0.021037707
"2016-02-18",-0.004095797,-0.005885439,0,-0.005908317,0.012296279,0.004637979,0.009559565,-0.003921713,0.024333218,-0.00554637
"2016-02-19",-0.000468438,-0.001885459,-0.004580521,-0.004579939,0.000801937,0,0.002152129,0.007744511,-0.006002198,-0.008765487
"2016-02-20",0,0,0,0,0,0,0,0,0,0
"2016-02-21",0,0,0,0,0,0,0,0,0,0
"2016-02-22",0.014479193,0.007279928,0.016711068,0.024796291,-0.000496589,-0.000995504,0.011596217,0.010555368,-0.017775132,0.015275753
"2016-02-23",-0.012630044,-0.017397467,-0.016436398,-0.021317431,0.004048013,0.001992993,-0.002405307,-0.016760133,0.014979652,-0.013465934
"2016-02-24",0.004576154,-0.004360331,0.010171954,-0.002311248,-0.001977687,0,0.000426238,0.00550602,0.003327077,0.012844902
"2016-02-25",0.012111606,0.013955138,0.011987533,0.003299403,0.003582514,0.002983543,0.018150312,0.00834579,0.00263583,-0.000794632
"2016-02-26",-0.002305749,-0.002969601,-0.000947643,-0.009865659,-0.009644895,-0.004867899,-0.003063509,-0.006465517,-0.006869064,-0.001582495
"2016-02-27",0,0,0,0,0,0,0,0,0,0
"2016-02-28",0,0,0,0,0,0,0,0,0,0
"2016-02-29",-0.007838302,-0.004600372,-0.015413801,0.008656632,0.004370559,0.001630571,-0.001677421,-0.001041705,0.01306464,0.01270416
"2016-03-01",0.023507161,0.027460205,0.024807322,0.03562546,-0.017605492,-0.007813422,0.026028814,0.024238762,-0.007333109,0.000786532
"2016-03-02",0.004492221,0.002381694,0.014336075,0.013360844,0.004126844,-0.001733553,0.007637615,0.005851158,0.007726925,0.00548552
"2016-03-03",0.003894652,0.008448443,0.007182576,0.011315464,0.003644787,0.001188379,0.005009143,0.004554859,0.01727334,0.005455593
"2016-03-04",0.003278809,0.005234258,0.010351967,0.019902304,-0.006412827,-0.003379039,0.00269215,0.003019841,-0.00157376,0.019379662
"2016-03-05",0,0,0,0,0,0,0,0,0,0
"2016-03-06",0,0,0,0,0,0,0,0,0,0
"2016-03-07",0.000798361,0,-0.010245902,-0.001520986,-0.00031149,-0.002016049,0.0018808,-0.00577331,0.004977601,0.018248625
"2016-03-08",-0.010917928,-0.010675066,-0.009661836,-0.017112854,0.011045443,0.005785114,-0.010322728,-0.003031204,-0.004622751,-0.013443077
"2016-03-09",0.004939195,0.005527065,-0.000929152,0.006232276,-0.006077511,-0.003926104,0.004064028,0.000253368,-0.008293249,0.015144544
"2016-03-10",0.000802566,-0.000524852,-0.004417577,0.001540226,-0.004102566,-0.003574605,-0.002563769,0.001773129,0.016056197,-0.001495638
"2016-03-11",0.016137361,0.026715869,0.026623073,0.020941038,-0.010104493,-0.00285182,0.023671564,0.024518087,-0.017201646,0.00373713
"2016-03-12",0,0,0,0,0,0,0,0,0,0
"2016-03-13",0,0,0,0,0,0,0,0,0,0
"2016-03-14",-0.001282167,-0.00280471,0.004322111,-0.006025255,0.003141006,0.000737712,-0.001321382,-0.001971533,-0.012896742,-0.008931196
"2016-03-15",-0.001629657,-0.009466387,-0.012910532,-0.014283872,0.00093893,-0.000184536,-0.000265516,-0.002967506,0.000763553,-0.008258806
"2016-03-16",0.005787115,0.010330747,0.001835704,0.020018972,0.002971612,0.005255854,0.012705125,0.012646519,0.022295693,0.017414309
"2016-03-17",0.006344019,0.00741467,0.003435639,0.022031235,0.004132315,0.001100659,0.013984467,0.017384313,-0.003814578,0.011162111
"2016-03-18",0.003927507,-0.000254369,-0.003423876,0.005271415,0.002096951,0.001740875,-0.00386656,-0.001659728,-0.002747024,-0.000737914
"2016-03-19",0,0,0,0,0,0,0,0,0,0
"2016-03-20",0,0,0,0,0,0,0,0,0,0
"2016-03-21",0.001418887,-0.004823169,0.004351809,0.00212248,-0.007671064,-0.002835389,-0.006469281,-0.001211403,-0.007011686,0.002946376
"2016-03-22",-0.000537454,-0.005355098,0.005929304,-0.002367159,-0.000234585,-0.00210903,0.000259872,-0.000727155,0.002942165,0.007340582
"2016-03-23",-0.006603091,-0.008205813,-0.01292224,-0.017046519,0.011324941,0.004594962,-0.007048297,-0.010667963,-0.022630123,-0.021137731
"2016-03-24",-0.000438976,-0.007239844,-0.00597152,-0.002382162,0.000385855,-0.00100588,0.000795236,-0.006616903,-0.002401166,-0.005958577
"2016-03-25",0,0,0,0,0,0,0,0,0,0
"2016-03-26",0,0,0,0,0,0,0,0,0,0
"2016-03-27",0,0,0,0,0,0,0,0,0,0
"2016-03-28",0.000590409,0.00416844,0.014787431,0.003311153,0.001312566,0.001464748,0.007689009,0.003207566,0.002320983,0.002997147
"2016-03-29",0.009254503,0.012187782,0.010473588,0.013740361,0.010485104,0.006767699,0.019866575,0.015000548,0.018524871,-0.002239252
"2016-03-30",0.004383333,0.010762384,-0.003379901,0.010298629,-0.010529118,-0.001362336,-0.001547791,0.008240143,-0.01397777,-0.003737935
"2016-03-31",-0.002426778,-0.008620428,-0.016504635,-0.000867545,0.007094107,0.003637853,0.005943111,-0.00360606,0.004611443,-0.001506872
"2016-04-01",0.006812124,-0.0086926,-0.024367816,-0.002915,0.002611046,-0.000287017,0.000641741,-0.008923371,-0.006035362,-0.017301829
"2016-04-02",0,0,0,0,0,0,0,0,0,0
"2016-04-03",0,0,0,0,0,0,0,0,0,0
"2016-04-04",-0.003238125,0.001290029,0,-0.012005101,0.000612619,0.001180083,-0.001412062,-0.002921357,-0.006670658,-0.013782673
"2016-04-05",-0.009991616,-0.019061654,-0.021677663,-0.019580067,0.010935738,0.003989715,-0.00565481,-0.006103039,0.01300043,-0.002335769
"2016-04-06",0.010925351,0.015231462,0.016618497,0.012104672,-0.007261757,-0.002167473,0.002456095,0.0098254,-0.006119327,0.010902125
"2016-04-07",-0.01196615,-0.016815249,-0.005448946,-0.020017765,0.012344314,0.005160008,-0.005415884,-0.008512506,0.014280828,-0.003080186
"2016-04-08",0.002692615,0.017627447,0.029061458,0.017383704,-0.006322976,-0.001531484,0.005703927,0.012999149,-0.001517579,0.023935421
"2016-04-09",0,0,0,0,0,0,0,0,0,0
"2016-04-10",0,0,0,0,0,0,0,0,0,0
"2016-04-11",-0.002342613,0.00181137,-0.00625,0.012886598,-0.001287783,-0.000180283,-0.001288281,0.004115659,0.01351009,0.007539877
"2016-04-12",0.009312253,0.011354721,0.023060797,0.015361417,-0.006902027,-0.003968841,0.006840127,0.007957305,0.000166625,0.021707319
"2016-04-13",0.010105034,0.013776862,0.027777778,0.017789741,0.003513573,0.000724134,-0.00230669,0.008853603,-0.010662224,0.005127863
"2016-04-14",4.42e-05,0.001258859,0.004209127,-0.004863665,-0.004795129,-0.002352691,-0.006424977,-0.005454015,-0.013976593,-0.008018015
"2016-04-15",-0.001105861,-0.001758543,-0.009265387,-0.005773284,0.008564835,0.002993371,0.006595482,-0.002384193,0.006916574,-0.003669274
"2016-04-16",0,0,0,0,0,0,0,0,0,0
"2016-04-17",0,0,0,0,0,0,0,0,0,0
"2016-04-18",0.007023058,0.009066138,0.007793365,0.004639302,-0.00432183,-0.000994813,0.004240539,0.006928724,-0.001526459,0.004422333
"2016-04-19",0.003157835,0.019715177,0.015024304,0.015260406,-0.003122049,-0.00162967,0.001023411,0.005935007,0.015627654,0.021292894
"2016-04-20",0.000953069,-0.002448085,0.005877231,-0.004548467,-0.011001208,-0.005078255,-0.014059637,0.002594558,-0.005101187,0.019407083
"2016-04-21",-0.005378332,-0.007113661,0,-0.009955518,-0.005947351,-0.001640662,-0.016981747,-0.011294915,0.003782466,-0.004228994
"2016-04-22",0,-0.002223969,0.007357715,-0.006051715,-0.002564353,-0.001095894,0.010681522,-0.000714346,-0.012811924,-0.004246955
"2016-04-23",0,0,0,0,0,0,0,0,0,0
"2016-04-24",0,0,0,0,0,0,0,0,0,0
"2016-04-25",-0.001722654,-0.004212293,-0.006444683,-0.006396064,-0.004128917,-0.001097096,0.006262251,0.009050191,0.002884044,-0.000713246
"2016-04-26",0.001482217,0.005471233,-0.004108108,0.010800941,-0.004537774,-0.002103707,0.003631683,0.007792891,0.003975302,0.012811547
"2016-04-27",0.002061623,0.004700302,-0.000868432,0.006062276,0.009980814,0.005501144,-0.000259081,-0.001642086,0.002864364,0.009132973
"2016-04-28",-0.009087274,-0.005169213,-0.045632334,-0.010316808,0.004123777,0.003465093,-0.002326604,-0.006334354,0.01890121,0.005572681
"2016-04-29",-0.005382981,-0.002475348,-0.008652095,-0.004335793,0.0025572,-0.000363285,-0.008289108,0.000235281,0.019457499,0.00969464
"2016-04-30",0,0,0,0,0,0,0,0,0,0
"2016-05-01",0,0,0,0,0,0,0,0,0,0
"2016-05-02",0.007944215,0.007441767,0.018373909,-0.002779579,-0.010067326,-0.002902527,0.013321911,0.008736561,-0.003315811,-0.013714524
"2016-05-03",-0.00870697,-0.020190935,-0.00947226,-0.028121032,0.012596141,0.005934767,-0.002190652,-0.01100101,-0.00227199,-0.015299977
"2016-05-04",-0.005574337,-0.013067994,-0.008652095,-0.016220006,0.005486019,0.001815456,0.013434681,-0.005678193,-0.006099545,0.00070821
"2016-05-05",-0.00019516,-0.004839135,0.005282499,-0.000291526,0.006684757,0.002718249,0.003824313,-0.000237129,-0.001145569,-0.009879332
"2016-05-06",0.003659329,0.003069837,0.005254741,0.001522859,-0.004274655,-0.002349239,0.009777591,0.001665876,0.009093143,0.006411275
"2016-05-07",0,0,0,0,0,0,0,0,0,0
"2016-05-08",0,0,0,0,0,0,0,0,0,0
"2016-05-09",0.000822079,-0.001275879,-0.000909091,-0.012779036,0.003142888,0.001901415,0.008048663,0.000713157,-0.020539049,-0.021952164
"2016-05-10",0.012437959,0.010217288,0.025250227,0.019105358,7.7e-05,-0.000180425,0.001871365,0.01210947,0.002735184,0.024616017
"2016-05-11",-0.00935491,-0.005813249,-0.018637675,-0.002411731,0.005654282,0.001537234,-0.01780684,-0.011497003,0.009423045,0.023323073
"2016-05-12",0.000290884,-0.002798916,0.00768709,-0.002739903,-0.004559107,-0.002708433,0.00494535,-0.006168735,-0.00786112,0.001378124
"2016-05-13",-0.008714273,-0.010201643,-0.013686336,-0.017939104,0.009693693,0.003801722,-0.00807404,-0.010031469,0.004539452,-0.001376227
"2016-05-14",0,0,0,0,0,0,0,0,0,0
"2016-05-15",0,0,0,0,0,0,0,0,0,0
"2016-05-16",0.009865314,0.012367585,0.013876251,0.012079123,-0.008618027,-0.003607337,0.007884733,0.01230228,0.000739463,0.011045975
"2016-05-17",-0.009329887,-0.008652774,-0.006730985,-0.004585366,0.001678073,-0.001357171,-0.015141433,-0.001667863,0.003448276,0.007514167
"2016-05-18",0.000289103,0.003337455,0.00067766,-0.009866379,-0.014235645,-0.008066044,-0.013966112,-0.004057692,-0.01734577,-0.007458125
"2016-05-19",-0.003465144,-0.006142462,-0.006772009,-0.009304781,0.004324003,0.001005359,-0.010783817,-0.010548025,-0.001915071,-0.002726134
"2016-05-20",0.006317469,0.008239631,0.006818182,0.010024979,0.000769379,0.00063808,0.008011223,0.004361877,-0.001334779,0.004107318
"2016-05-21",0,0,0,0,0,0,0,0,0,0
"2016-05-22",0,0,0,0,0,0,0,0,0,0
"2016-05-23",-0.001362418,-0.003063567,-0.004288939,-0.0018466,0.002228082,0.000638636,0.000912417,-0.000240332,-0.002840197,-0.005458628
"2016-05-24",0.012962173,0.019724576,0.007481297,0.010274199,-0.004446257,-0.001640334,0.011977533,0.012545497,-0.01734104,0
"2016-05-25",0.006782849,0.011301461,0.00720072,0.012000916,-0.003773239,-0.00045704,0.00154361,0.003097514,-0.002728048,0.01165804
"2016-05-26",0.00028702,0.003726859,-0.000893655,0.006688639,0.00517853,0.003106204,0.000643247,0,-0.003419388,-0.000673017
"2016-05-27",0.004299022,-0.002475348,-0.002906977,-0.000320976,-0.001461354,-0.001912767,0.004364726,-0.001188958,-0.008234689,0.004068309
"2016-05-28",0,0,0,0,0,0,0,0,0,0
"2016-05-29",0,0,0,0,0,0,0,0,0,0
"2016-05-30",0,0,0,0,0,0,0,0,0,0
"2016-05-31",-0.001902554,-0.008433823,0.008073559,0.0012201,0.002387674,0.001186088,0.000127442,-0.007847543,0.00380557,-0.006077738
"2016-06-01",0.002049056,-0.001251298,-0.000889878,-0.000609306,0.004059511,-0.000332981,0.000638542,0.001438623,-0.001033948,0.010191504
"2016-06-02",0.003043953,0.003005241,-0.008461367,0.00815043,0.007207333,0.003103727,0.005364013,-0.000956769,-0.002328791,0.002024554
"2016-06-03",-0.002987165,0.005494461,0.004266786,0.015309695,0.014235748,0.009283332,0.003049802,0.016289069,0.027751362,0.006714468
"2016-06-04",0,0,0,0,0,0,0,0,0,0
"2016-06-05",0,0,0,0,0,0,0,0,0,0
"2016-06-06",0.005088576,0.003228862,0.010286225,0.010627292,-0.007431262,-0.002614943,-0.006205934,0.006601873,0.000336474,0.012008136
"2016-06-07",0.0015614,0.006933335,0.006861443,0.009026615,0.002420637,0.001447233,0.006116208,0.004916872,-0.000840901,0.009889156
"2016-06-08",0.003259566,0.002213035,0.005715542,0.007255065,0.005355978,0.001172869,0.005319851,0.004660604,0.014812321,0.016966299
"2016-06-09",-0.001365504,-0.014475939,-0.011584699,-0.01150618,0.00645252,0.001533783,0.001511715,-0.003477878,0.005556477,-0.00192449
"2016-06-10",-0.009477522,-0.034351994,-0.017691287,-0.025287143,0.004846463,0.003511001,-0.004906005,-0.018855362,0.004041237,-0.012220623
"2016-06-11",0,0,0,0,0,0,0,0,0,0
"2016-06-12",0,0,0,0,0,0,0,0,0,0
"2016-06-13",-0.007715873,-0.015211101,-0.018009905,-0.014001077,0.004451471,0.001974533,-0.000757737,-0.009725668,0.007392804,0
"2016-06-14",-0.001962959,-0.018586608,-0.0043558,-0.003341151,-0.00073836,-0.00026911,-0.005441342,-0.012938576,0.001060013,-0.006509051
"2016-06-15",-0.001393925,0.005336294,0.009670735,0.010637269,0.00384326,0.003046013,0.009159391,0.003397257,0.007412234,-0.005244013
"2016-06-16",0.002984328,0.007161133,-0.004332953,-0.003604121,0.004860157,0.001071577,0.005042986,-0.000725924,-0.010510996,-0.017122876
"2016-06-17",-0.003721717,0.015018429,-0.001832341,0.00268886,-0.006228746,-0.003390009,-0.001504888,0.003822383,0.012828894,0.023456807
"2016-06-18",0,0,0,0,0,0,0,0,0,0
"2016-06-19",0,0,0,0,0,0,0,0,0,0
"2016-06-20",0.006439953,0.025432405,0.022716843,0.017749968,-0.010692014,-0.004296285,0.001882901,0.024803177,-0.005970149,0.009167678
"2016-06-21",0.00283861,0.010206924,0.006955351,0.007685069,-0.004622014,-0.002247462,0.004117096,0.007831314,-0.019235452,-0.007789442
"2016-06-22",-0.001631435,0.002050243,-0.009358289,0.002521401,0.001647737,0.001981765,-0.000503535,-0.003060012,0.000496524,-0.005882976
"2016-06-23",0.013022844,0.030707072,0.022492128,0.024156989,-0.011438374,-0.004765413,0.006680738,0.017477487,-0.006534326,0.007897052
"2016-06-24",-0.036431107,-0.109484035,-0.041355037,-0.060968955,0.026847544,0.013823563,-0.012897469,-0.073352833,0.049121638,-0.020239221
"2016-06-25",0,0,0,0,0,0,0,0,0,0
"2016-06-26",0,0,0,0,0,0,0,0,0,0
"2016-06-27",-0.017377781,-0.02313743,-0.00527765,-0.012559326,0.024966442,0.00864432,-0.001142107,-0.023044601,0.005317038,-0.001997571
"2016-06-28",0.018034476,0.032248067,0.014994233,0.029459848,0.002084009,-0.000176082,0.021717881,0.03589791,-0.010735712,0.016019312
"2016-06-29",0.017029157,0.022118345,0.013181818,0.025313641,-0.007672544,-0.004065499,0.012802876,0.017574399,0.004149378,0.014455618
"2016-06-30",0.013621255,0.022178255,-0.008748318,0.010005576,0.003684972,0.00223893,0.011168201,0.008290472,0.005006357,-0.005825816
"2016-07-01",0.002128235,0,-0.001584069,0.009599755,0.013885989,0.002616674,-0.000728949,0.000462715,0.015339606,0.012373216
"2016-07-02",0,0,0,0,0,0,0,0,0,0
"2016-07-03",0,0,0,0,0,0,0,0,0,0
"2016-07-04",0,0,0,0,0,0,0,0,0,0
"2016-07-05",-0.007197117,-0.028312386,0,-0.021325718,0.012520167,0.005482258,0.007652218,-0.02170391,0.008254809,-0.028309389
"2016-07-06",0.005997571,-0.004085432,0,-0.002669481,0.001615939,0.000175943,-0.003615737,-0.001478455,0.005870086,0.003971315
"2016-07-07",-0.000639159,-0.005196885,0.000679964,-0.002645503,-6.97e-05,-0.001318411,-0.008831726,-0.002714514,-0.003762574,-0.028364103
