"","종목코드","종목명","시장구분","업종명","종가","대비","등락률","시가총액"
"2243","131970","테스나","KOSDAQ","반도체",44500,-1000,-2.2,656801176500
"2244","089030","테크윙","KOSDAQ","반도체",20350,-650,-3.1,394553288800
"2245","054450","텔레칩스","KOSDAQ","반도체",15000,-650,-4.15,202588665000
"2246","091440","텔레필드","KOSDAQ","통신장비",3285,40,1.23,30142749375
"2247","200230","텔콘RF제약","KOSDAQ","통신장비",3295,-260,-7.31,288342194540
"2248","215480","토박스코리아","KOSDAQ","유통",1445,20,1.4,69468070105
"2249","051360","토비스","KOSDAQ","정보기기",8500,-100,-1.16,142094993000
"2250","045340","토탈소프트","KOSDAQ","소프트웨어",11000,-350,-3.08,94138440000
"2251","108230","톱텍","KOSDAQ","기계·장비",8680,-160,-1.81,330041766600
"2252","079970","투비소프트","KOSDAQ","소프트웨어",2035,-40,-1.93,76343293620
"2253","105550","트루윈","KOSDAQ","일반전기전자",8200,50,0.61,162258713600
"2254","026150","특수건설","KOSDAQ","건설",11050,-350,-3.07,189239272300
"2255","322180","티라유텍","KOSDAQ","소프트웨어",11400,-550,-4.6,62315250000
"2256","117730","티로보틱스","KOSDAQ","기계·장비",7270,-100,-1.36,102633010910
"2257","033830","티비씨","KOSDAQ","방송서비스",2490,-360,-12.63,2.49e+11
"2258","057680","티사이언티픽","KOSDAQ","디지털컨텐츠",3580,-120,-3.24,168275096860
"2259","064760","티씨케이","KOSDAQ","반도체",124000,-700,-0.56,1.4477e+12
"2260","246710","티앤알바이오팹","KOSDAQ","제약",69000,2800,4.23,713147430000
"2261","340570","티앤엘","KOSDAQ","제약",45400,-900,-1.94,369011200000
"2262","277880","티에스아이","KOSDAQ","기계·장비",12350,150,1.23,228897740500
"2263","131290","티에스이","KOSDAQ","반도체",58400,-1700,-2.83,645987453600
"2264","356860","티엘비","KOSDAQ","일반전기전자",38200,-100,-0.26,187803233000
"2265","062860","티엘아이","KOSDAQ","반도체",5980,-40,-0.66,59038865600
"2266","321550","티움바이오","KOSDAQ","기타서비스",18650,-350,-1.84,444278919900
"2267","104480","티케이케미칼","KOSDAQ","화학",5690,-1020,-15.2,517195019460
"2268","081150","티플랙스","KOSDAQ","금속",4825,-70,-1.43,117095039650
"2269","130740","티피씨글로벌","KOSDAQ","운송장비·부품",4370,25,0.58,49279087230
"2270","084730","팅크웨어","KOSDAQ","통신장비",17400,200,1.16,181406866800
"2271","046210","파나진","KOSDAQ","의료·정밀기기",3900,-15,-0.38,125332974000
"2272","034230","파라다이스","KOSDAQ","오락·문화",16650,-650,-3.76,1514195488800
"2273","033540","파라텍","KOSDAQ","기계·장비",2765,-60,-2.12,117399757125
"2274","043200","파루","KOSDAQ","IT부품",1135,5,0.44,47447897525
"2275","214450","파마리서치","KOSDAQ","제약",88700,-2000,-2.21,896928191000
"2276","208340","파멥신","KOSDAQ","제약",7600,-260,-3.31,195158773600
"2277","177830","파버나인","KOSDAQ","일반전기전자",4555,-55,-1.19,64675096720
"2278","037070","파세코","KOSDAQ","일반전기전자",21600,-100,-0.46,3.024e+11
"2279","150900","파수","KOSDAQ","소프트웨어",9100,-70,-0.76,101493146300
"2280","037030","파워넷","KOSDAQ","일반전기전자",7130,20,0.28,117649948220
"2281","047310","파워로직스","KOSDAQ","IT부품",7870,50,0.64,270893128340
"2282","170790","파이오링크","KOSDAQ","통신장비",15500,-100,-0.64,106273115000
"2283","049120","파인디앤씨","KOSDAQ","IT부품",2200,-30,-1.35,61743591800
"2284","038950","파인디지털","KOSDAQ","통신장비",5880,-120,-2,60039298200
"2285","106240","파인테크닉스","KOSDAQ","IT부품",10100,-350,-3.35,456442926900
"2286","131760","파인텍","KOSDAQ","IT부품",1640,-10,-0.61,70399940520
"2287","065690","파커스","KOSDAQ","IT부품",2890,25,0.87,40602566590
"2288","140860","파크시스템스","KOSDAQ","의료·정밀기기",120600,-500,-0.41,806579433000
"2289","091700","파트론","KOSDAQ","IT부품",10100,0,0,546979741000
"2290","032800","판타지오","KOSDAQ","오락·문화",110,-2,-1.79,71148952600
"2291","318010","팜스빌","KOSDAQ","음식료·담배",11050,-400,-3.49,87619184900
"2292","027710","팜스토리","KOSDAQ","음식료·담배",2745,180,7.02,305838567000
"2293","225590","패션플랫폼","KOSDAQ","섬유·의류",2310,180,8.45,61530807030
"2294","054300","팬스타엔터프라이즈","KOSDAQ","기계·장비",1030,-75,-6.79,58081664980
"2295","068050","팬엔터테인먼트","KOSDAQ","오락·문화",6550,-740,-10.15,178474282100
"2296","222110","팬젠","KOSDAQ","제약",8490,-20,-0.24,90584309700
"2297","263750","펄어비스","KOSDAQ","디지털컨텐츠",105000,-1200,-1.13,6953257500000
"2298","251970","펌텍코리아","KOSDAQ","화학",20850,-850,-3.92,2.5854e+11
"2299","087010","펩트론","KOSDAQ","제약",11050,-300,-2.64,227926725650
"2300","119500","포메탈","KOSDAQ","금속",4145,-35,-0.84,49106776640
"2301","022100","포스코 ICT","KOSDAQ","기타서비스",6780,-10,-0.15,1030795462620
"2302","009520","포스코엠텍","KOSDAQ","금속",8400,280,3.45,349798705200
"2303","189690","포시에스","KOSDAQ","소프트웨어",7230,-50,-0.69,62710424430
"2304","318020","포인트모바일","KOSDAQ","일반전기전자",18950,-300,-1.56,239950054400
"2305","256630","포인트엔지니어링","KOSDAQ","금속",3415,-55,-1.59,196921098380
"2306","331380","포커스에이치엔에스","KOSDAQ","일반전기전자",3300,-30,-0.9,59593320600
"2307","141020","포티스","KOSDAQ","유통",108,0,0,18839533608
"2308","041020","폴라리스오피스","KOSDAQ","소프트웨어",2870,20,0.7,115299896600
"2309","114630","폴라리스우노","KOSDAQ","화학",5140,50,0.98,69770180100
"2310","123010","폴라리스웍스","KOSDAQ","반도체",1790,5,0.28,102037487570
"2311","290720","푸드나무","KOSDAQ","유통",40400,-100,-0.25,274963773600
"2312","005670","푸드웰","KOSDAQ","음식료·담배",7630,-130,-1.68,7.63e+10
"2313","094940","푸른기술","KOSDAQ","정보기기",11300,-250,-2.16,94483661800
"2314","007330","푸른저축은행","KOSDAQ","금융",13900,-150,-1.07,209650920000
"2315","093380","풍강","KOSDAQ","금속",4960,20,0.4,49001392480
"2316","023900","풍국주정","KOSDAQ","음식료·담배",17300,-200,-1.14,2.1798e+11
"2317","220100","퓨쳐켐","KOSDAQ","제약",19250,2150,12.57,262684941750
"2318","035200","프럼파스트","KOSDAQ","화학",7300,-70,-0.95,71033307000
"2319","334970","프레스티지바이오로직스","KOSDAQ","제약",11050,100,0.91,521630598450
"2320","203690","프로스테믹스","KOSDAQ","제약",2860,-60,-2.05,130864871280
"2321","321260","프로이천","KOSDAQ","일반전기전자",2775,-30,-1.07,74736533100
"2322","053610","프로텍","KOSDAQ","반도체",26100,-400,-1.51,2.871e+11
"2323","377220","프롬바이오","KOSDAQ","음식료·담배",14500,50,0.35,205247500000
"2324","335810","프리시젼바이오","KOSDAQ","의료·정밀기기",12000,-350,-2.83,136044720000
"2325","053160","프리엠스","KOSDAQ","일반전기전자",15650,-500,-3.1,9.39e+10
"2326","367000","플래티어","KOSDAQ","소프트웨어",19900,-500,-2.45,164567169300
"2327","075130","플랜티넷","KOSDAQ","컴퓨터서비스",12200,400,3.39,1.09312e+11
"2328","237820","플레이디","KOSDAQ","기타서비스",7520,-250,-3.22,96460092800
"2329","023770","플레이위드","KOSDAQ","디지털컨텐츠",11000,-450,-3.93,95738819000
"2330","300080","플리토","KOSDAQ","디지털컨텐츠",25800,650,2.58,134413123800
"2331","032580","피델릭스","KOSDAQ","반도체",1350,0,0,44728286400
"2332","051380","피씨디렉트","KOSDAQ","유통",13700,-900,-6.16,105058943200
"2333","241820","피씨엘","KOSDAQ","제약",46200,-850,-1.81,466130141400
"2334","237750","피앤씨테크","KOSDAQ","일반전기전자",7420,-70,-0.93,48204772000
"2335","024850","피에스엠씨","KOSDAQ","반도체",1435,-5,-0.35,58223153310
"2336","319660","피에스케이","KOSDAQ","반도체",39350,-50,-0.13,581003537000
"2337","031980","피에스케이홀딩스","KOSDAQ","반도체",10950,-50,-0.45,236108225250
"2338","002230","피에스텍","KOSDAQ","의료·정밀기기",4845,30,0.62,95297482335
"2339","057880","피에이치씨","KOSDAQ","유통",1105,-45,-3.91,131282149375
"2340","043370","피에이치에이","KOSDAQ","운송장비·부품",12000,300,2.56,2.52e+11
"2341","239890","피엔에이치테크","KOSDAQ","화학",36600,-150,-0.41,165286185600
"2342","347740","피엔케이피부임상연구센타","KOSDAQ","기타서비스",20600,-150,-0.72,154554466400
"2343","137400","피엔티","KOSDAQ","기계·장비",34000,0,0,773200732000
"2344","128660","피제이메탈","KOSDAQ","금속",5200,-170,-3.17,128977518800
"2345","006140","피제이전자","KOSDAQ","의료·정밀기기",8880,-190,-2.09,1.332e+11
"2346","376180","피코그램","KOSDAQ","기타제조",18600,-6400,-25.6,56945350800
"2347","304840","피플바이오","KOSDAQ","제약",17700,-250,-1.39,199035438000
"2348","062970","피피아이","KOSDAQ","일반전기전자",3830,-120,-3.04,35650348550
"2349","087600","픽셀플러스","KOSDAQ","반도체",8300,-280,-3.26,67782431400
"2350","161580","필옵틱스","KOSDAQ","IT부품",10400,-50,-0.48,215264452000
"2351","347770","핌스","KOSDAQ","IT부품",21650,-600,-2.7,164000157250
"2352","163730","핑거","KOSDAQ","소프트웨어",17950,-350,-1.91,165840301300
"2353","332710","하나금융14호스팩","KOSDAQ","금융",2145,10,0.47,9459450000
"2354","341160","하나금융15호스팩","KOSDAQ","금융",2140,-20,-0.93,10079400000
"2355","343510","하나금융16호스팩","KOSDAQ","금융",2135,-15,-0.7,8561350000
"2356","363260","하나금융17호스팩","KOSDAQ","금융",2810,0,0,19136100000
"2357","388220","하나금융19호스팩","KOSDAQ","금융",2105,-15,-0.71,13282550000
"2358","299030","하나기술","KOSDAQ","기계·장비",52300,-600,-1.13,390846791000
"2359","067310","하나마이크론","KOSDAQ","반도체",22850,600,2.7,729711985150
"2360","372290","하나머스트7호스팩","KOSDAQ","금융",2205,-25,-1.12,9490320000
"2361","166090","하나머티리얼즈","KOSDAQ","반도체",50000,50,0.1,986533700000
"2362","136480","하림","KOSDAQ","음식료·담배",2820,-50,-1.74,299511359640
"2363","003380","하림지주","KOSDAQ","금융",9140,-250,-2.66,844004234800
"2364","149980","하이로닉","KOSDAQ","의료·정밀기기",7230,360,5.24,101942963850
"2365","013030","하이록코리아","KOSDAQ","금속",18500,-750,-3.9,251844792000
"2366","126700","하이비젼시스템","KOSDAQ","의료·정밀기기",17050,200,1.19,254763009600
"2367","106080","하이소닉","KOSDAQ","IT부품",3110,0,0,76719035000
"2368","340120","하이제5호스팩","KOSDAQ","금융",2140,35,1.66,10742800000
"2369","377400","하이제6호스팩","KOSDAQ","금융",2130,0,0,11517975000
"2370","221840","하이즈항공","KOSDAQ","운송장비·부품",5200,-200,-3.7,92020068400
"2371","106190","하이텍팜","KOSDAQ","유통",15850,-250,-1.55,112357194700
"2372","066130","하츠","KOSDAQ","일반전기전자",9640,70,0.73,1.23392e+11
"2373","368770","한국9호스팩","KOSDAQ","금융",2460,0,0,11832600000
"2374","004590","한국가구","KOSDAQ","유통",6630,10,0.15,9.945e+10
"2375","039340","한국경제TV","KOSDAQ","방송서비스",7270,0,0,1.6721e+11
"2376","034950","한국기업평가","KOSDAQ","기타서비스",82300,100,0.12,373684302200
"2377","222980","한국맥널티","KOSDAQ","음식료·담배",7150,-160,-2.19,75323784250
"2378","318000","한국바이오젠","KOSDAQ","화학",8750,-100,-1.13,71547218750
"2379","256840","한국비엔씨","KOSDAQ","제약",27250,-500,-1.8,1404237081000
"2380","025550","한국선재","KOSDAQ","금속",7670,-540,-6.58,188085688180
"2381","017890","한국알콜","KOSDAQ","화학",13650,-250,-1.8,294918624000
"2382","080720","한국유니온제약","KOSDAQ","제약",10600,-200,-1.85,83779516800
"2383","063570","한국전자금융","KOSDAQ","기타서비스",5740,-20,-0.35,196007958720
"2384","041460","한국전자인증","KOSDAQ","소프트웨어",9000,260,2.97,1.71e+11
"2385","101680","한국정밀기계","KOSDAQ","기계·장비",1440,0,0,12101760000
"2386","039740","한국정보공학","KOSDAQ","유통",5540,110,2.03,44421919380
"2387","053300","한국정보인증","KOSDAQ","소프트웨어",6640,-70,-1.04,277394837840
"2388","025770","한국정보통신","KOSDAQ","통신서비스",9210,-110,-1.18,344861735910
"2389","310870","한국제8호스팩","KOSDAQ","금융",3230,80,2.54,11046600000
"2390","023760","한국캐피탈","KOSDAQ","금융",910,0,0,287204714160
"2391","054040","한국컴퓨터","KOSDAQ","IT부품",4245,-5,-0.12,68222626050
"2392","050540","한국코퍼레이션","KOSDAQ","기타서비스",282,0,0,14434337226
"2393","021650","한국큐빅","KOSDAQ","화학",4345,-75,-1.7,71043196235
"2394","053590","한국테크놀로지","KOSDAQ","운송장비·부품",1055,25,2.43,130775502210
"2395","032300","한국파마","KOSDAQ","제약",59900,-100,-0.17,653311389900
"2396","037230","한국팩키지","KOSDAQ","종이·목재",4555,-35,-0.76,1.13875e+11
"2397","030520","한글과컴퓨터","KOSDAQ","소프트웨어",20100,-150,-0.74,506596983000
"2398","052600","한네트","KOSDAQ","통신서비스",7510,160,2.18,86843387000
"2399","256150","한독크린텍","KOSDAQ","기계·장비",13000,0,0,1.09109e+11
"2400","092460","한라IMS","KOSDAQ","운송장비·부품",5950,20,0.34,104823928650
"2401","047080","한빛소프트","KOSDAQ","디지털컨텐츠",5880,100,1.73,145705435680
"2402","070590","한솔인티큐브","KOSDAQ","컴퓨터서비스",2685,-60,-2.19,37266513885
"2403","226440","한송네오텍","KOSDAQ","기계·장비",1860,-25,-1.33,106404834000
"2404","042520","한스바이오메드","KOSDAQ","제약",13950,-150,-1.06,140936584950
"2405","078350","한양디지텍","KOSDAQ","반도체",9030,-20,-0.22,137656769460
"2406","045100","한양이엔지","KOSDAQ","기타서비스",15150,-350,-2.26,2.727e+11
"2407","046110","한일네트웍스","KOSDAQ","컴퓨터서비스",6940,-20,-0.29,82962335380
"2408","024740","한일단조","KOSDAQ","운송장비·부품",2710,-85,-3.04,81005498880
"2409","005860","한일사료","KOSDAQ","음식료·담배",2130,30,1.43,83929849050
"2410","123840","한일진공","KOSDAQ","기계·장비",808,-22,-2.65,63271229416
"2411","007770","한일화학","KOSDAQ","화학",19250,-150,-0.77,67567500000
"2412","043090","한주케미칼앤홀딩스","KOSDAQ","유통",2190,60,2.82,81524344320
"2413","079170","한창산업","KOSDAQ","금속",10200,100,0.99,5.304e+10
"2414","086960","한컴MDS","KOSDAQ","소프트웨어",20900,-850,-3.91,184935907200
"2415","054920","한컴위드","KOSDAQ","소프트웨어",8050,-110,-1.35,227147502050
"2416","002680","한탑","KOSDAQ","음식료·담배",1350,-10,-0.74,38164483800
"2417","066110","한프","KOSDAQ","정보기기",1130,0,0,86834027360
"2418","317320","한화에스비아이스팩","KOSDAQ","금융",2265,-50,-2.16,9875400000
"2419","340440","한화플러스제1호스팩","KOSDAQ","금융",2665,10,0.38,12552150000
"2420","386580","한화플러스제2호스팩","KOSDAQ","금융",2960,-90,-2.95,12313600000
"2421","034810","해성산업","KOSDAQ","금융",13800,-300,-2.13,363716912400
"2422","076610","해성옵틱스","KOSDAQ","IT부품",1000,-15,-1.48,81619749000
"2423","059270","해성티피씨","KOSDAQ","금속",7950,-340,-4.1,36808500000
"2424","220180","핸디소프트","KOSDAQ","소프트웨어",3450,-80,-2.27,66957600000
"2425","900270","헝셩그룹","KOSDAQ","금융",496,-3,-0.6,3.968e+10
"2426","084990","헬릭스미스","KOSDAQ","기타서비스",24700,-450,-1.79,846363135800
"2427","170030","현대공업","KOSDAQ","운송장비·부품",7750,-100,-1.27,1.18885e+11
"2428","319400","현대무벡스","KOSDAQ","기계·장비",3305,-55,-1.64,347363180820
"2429","048410","현대바이오","KOSDAQ","화학",24500,-50,-0.2,943344031000
"2430","052260","현대바이오랜드","KOSDAQ","화학",19400,-250,-1.27,2.91e+11
"2431","016790","현대사료","KOSDAQ","음식료·담배",16750,350,2.13,103020640500
"2432","041440","현대에버다임","KOSDAQ","기계·장비",5950,30,0.51,106599866800
"2433","039010","현대에이치티","KOSDAQ","통신장비",8860,140,1.61,76417500000
"2434","090850","현대이지웰","KOSDAQ","기타서비스",9900,30,0.3,235088973900
"2435","092300","현우산업","KOSDAQ","IT부품",5390,20,0.37,83409592420
"2436","053660","현진소재","KOSDAQ","금속",400,0,0,21280401200
"2437","138360","협진","KOSDAQ","화학",4480,0,0,155061688320
"2438","011080","형지I&C","KOSDAQ","섬유·의류",1580,-85,-5.11,61549955440
"2439","060560","홈센타홀딩스","KOSDAQ","유통",1645,-105,-6,210016368625
"2440","064240","홈캐스트","KOSDAQ","통신장비",3000,-105,-3.38,99284268000
"2441","039610","화성밸브","KOSDAQ","기계·장비",6150,-90,-1.44,64023960000
"2442","126640","화신정공","KOSDAQ","운송장비·부품",2200,-65,-2.87,80022551400
